y+ u+
0	0
0.0030003	0.0030003
0.0060006	0.0060006
0.0090009	0.0090009
0.0120012	0.0120012
0.0150015	0.0150015
0.0180018	0.0180018
0.0210021	0.0210021
0.0240024	0.0240024
0.0270027	0.0270027
0.030003	0.030003
0.0330033	0.0330033
0.0360036	0.0360036
0.0390039	0.0390039
0.0420042	0.0420042
0.0450045	0.0450045
0.0480048	0.0480048
0.051005101	0.051005101
0.054005401	0.054005401
0.057005701	0.057005701
0.060006001	0.060006001
0.063006301	0.063006301
0.066006601	0.066006601
0.069006901	0.069006901
0.072007201	0.072007201
0.075007501	0.075007501
0.078007801	0.078007801
0.081008101	0.081008101
0.084008401	0.084008401
0.087008701	0.087008701
0.090009001	0.090009001
0.093009301	0.093009301
0.096009601	0.096009601
0.099009901	0.099009901
0.102010201	0.102010201
0.105010501	0.105010501
0.108010801	0.108010801
0.111011101	0.111011101
0.114011401	0.114011401
0.117011701	0.117011701
0.120012002	0.120012001
0.123012302	0.123012301
0.126012602	0.126012601
0.129012902	0.129012901
0.132013202	0.132013201
0.135013502	0.135013501
0.138013802	0.138013801
0.141014102	0.141014101
0.144014402	0.144014401
0.147014702	0.147014701
0.150015002	0.150015002
0.153015303	0.153015302
0.156015603	0.156015602
0.159015903	0.159015902
0.162016203	0.162016202
0.165016503	0.165016502
0.168016803	0.168016802
0.171017103	0.171017102
0.174017404	0.174017402
0.177017704	0.177017702
0.180018004	0.180018002
0.183018304	0.183018302
0.186018605	0.186018602
0.189018905	0.189018902
0.192019205	0.192019202
0.195019505	0.195019502
0.198019806	0.198019802
0.201020106	0.201020102
0.204020406	0.204020402
0.207020707	0.207020702
0.210021007	0.210021002
0.213021307	0.213021302
0.216021608	0.216021602
0.219021908	0.219021902
0.222022209	0.222022202
0.225022509	0.225022502
0.22802281	0.228022802
0.23102311	0.231023102
0.234023411	0.234023402
0.237023711	0.237023702
0.240024012	0.240024002
0.243024313	0.243024302
0.246024613	0.246024602
0.249024914	0.249024902
0.252025215	0.252025203
0.255025516	0.255025503
0.258025817	0.258025803
0.261026117	0.261026103
0.264026418	0.264026403
0.267026719	0.267026703
0.27002702	0.270027003
0.273027321	0.273027303
0.276027622	0.276027603
0.279027923	0.279027903
0.282028225	0.282028203
0.285028526	0.285028503
0.288028827	0.288028803
0.291029128	0.291029103
0.29402943	0.294029403
0.297029731	0.297029703
0.300030033	0.300030003
0.303030334	0.303030303
0.306030636	0.306030603
0.309030938	0.309030903
0.312031239	0.312031203
0.315031541	0.315031503
0.318031843	0.318031803
0.321032145	0.321032103
0.324032447	0.324032403
0.327032749	0.327032703
0.330033051	0.330033003
0.333033354	0.333033303
0.336033656	0.336033603
0.339033958	0.339033903
0.342034261	0.342034203
0.345034563	0.345034503
0.348034866	0.348034803
0.351035169	0.351035104
0.354035472	0.354035404
0.357035775	0.357035704
0.360036078	0.360036004
0.363036381	0.363036304
0.366036684	0.366036604
0.369036988	0.369036904
0.372037291	0.372037204
0.375037595	0.375037504
0.378037899	0.378037804
0.381038203	0.381038104
0.384038507	0.384038404
0.387038811	0.387038704
0.390039115	0.390039004
